0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
97118, ,PE2065,38, 羽球中級,  ,1,002 50790,半年,必修,陳志一,2,"[8, 9]",48,"專項運動學群,本校修課人數上限：48人",1.限修過初級或具備初級能力者。2.請自備乾淨球鞋。,  ,加入,"{'一': ['8', '9']}"
97119, ,PE2065,D5, 羽球中級,  ,1,002 50790,半年,必修,葉曉月,2,"[48, 49]",48,"專項運動學群,本校修課人數上限：48人",1.限修過初級或具備初級能力者。2.請自備乾淨球鞋。,  ,加入,"{'四': ['3', '4']}"
97180, ,PE2068,M2, 女羽球校隊,  ,1,002 50820,半年,選修,連家瑩,2,"[26, 27, 28, 29, 56, 57, 58, 59]",40,"限女生,本校修課人數上限：40人",上課地點：(二)綜館多功能；(四)體育館羽球場。, ,加入,"{'二': ['A', 'B', 'C', 'D'], '四': ['A', 'B', 'C', 'D']}"
97181, ,PE2069,L3, 男羽球校隊,  ,1,002 50830,半年,選修,陳志一,2,"[26, 27, 28, 29, 56, 57, 58, 59]",40,"限男生,本校修課人數上限：40人",限校隊學生。,  ,加入,"{'二': ['A', 'B', 'C', 'D'], '四': ['A', 'B', 'C', 'D']}"
97120, ,PE2071,52, 足球初級,  ,1,002 50860,半年,必修,楊裕隆,2,"[23, 24]",44,"專項運動學群,本校修課人數上限：44人", , ,加入,"{'二': ['8', '9']}"
97121, ,PE2072,54, 足球中級,  ,1,002 50870,半年,必修,楊裕隆,2,"[38, 39]",44,"專項運動學群,本校修課人數上限：44人", , ,加入,"{'三': ['8', '9']}"
97182, ,PE2073,K9, 男足球校隊,  ,1,002 50880,半年,選修,楊裕隆,2,"[41, 42, 43, 44, 76, 77, 78, 79]",40,本校修課人數上限：40人,限校隊學生。, ,加入,"{'三': ['A', 'B', 'C', 'D'], '六': ['1', '2', '3', '4']}"
97122, ,PE2074,39, 桌球初級,  ,1,002 50900,半年,必修,林信甫,2,"[3, 4]",48,"專項運動學群,本校修課人數上限：48人",請自備乾淨球鞋。, ,加入,"{'一': ['3', '4']}"
97123, ,PE2074,40, 桌球初級,  ,1,002 50900,半年,必修,林信甫,2,"[6, 7]",48,"專項運動學群,本校修課人數上限：48人",請自備乾淨球鞋。, ,加入,"{'一': ['6', '7']}"
97124, ,PE2074,41, 桌球初級,  ,1,002 50900,半年,必修,林信甫,2,"[48, 49]",48,"專項運動學群,本校修課人數上限：48人",請自備乾淨球鞋。, ,加入,"{'四': ['3', '4']}"
97125, ,PE2074,88, 桌球初級,  ,1,002 50900,半年,必修,呂宛蓁,2,"[8, 9]",48,"專項運動學群,本校修課人數上限：48人",請自備乾淨球鞋。, ,加入,"{'一': ['8', '9']}"
97206, ,PE2074,P1, 桌球初級,  ,1,002 50900,半年,必修,陳逸杰,2,"[21, 22]",48,"專項運動學群,本校修課人數上限：48人",請自備乾淨球鞋。, ,加入,"{'二': ['6', '7']}"
97207, ,PE2074,P6, 桌球初級,  ,1,002 50900,半年,必修,王翊澤,2,"[53, 54]",48,"專項運動學群,本校修課人數上限：48人",請自備乾淨球鞋。, ,加入,"{'四': ['8', '9']}"
97208, ,PE2075,P2, 桌球中級,  ,1,002 50910,半年,必修,陳逸杰,2,"[51, 52]",48,"專項運動學群,本校修課人數上限：48人",限修過初級或具初級能力者。請自備乾淨球鞋。, ,加入,"{'四': ['6', '7']}"
97183, ,PE2077,L5, 女桌球校隊,  ,1,002 50930,半年,選修,陳逸杰,2,"[11, 12, 13, 56, 57, 58]",40,"限女生,本校修課人數上限：40人",限校隊學生。上課地點：綜館桌球室。, ,加入,"{'一': ['A', 'B', 'C'], '四': ['A', 'B', 'C']}"
97184, ,PE2079,L4, 男桌球校隊,  ,1,002 50950,半年,選修,林信甫,2,"[11, 12, 13, 56, 57, 58]",40,"限男生,本校修課人數上限：40人",限校隊學生。,  ,加入,"{'一': ['A', 'B', 'C'], '四': ['A', 'B', 'C']}"
97126, ,PE2080,36, 排球初級,  ,1,002 50960,半年,必修,陳志一,2,"[23, 24]",42,"專項運動學群,本校修課人數上限：42人", ,  ,加入,"{'二': ['8', '9']}"
97127, ,PE2080,70, 排球初級,  ,1,002 50960,半年,必修,胡林煥,2,"[21, 22]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'二': ['6', '7']}"
97128, ,PE2080,71, 排球初級,  ,1,002 50960,半年,必修,胡林煥,2,"[6, 7]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'一': ['6', '7']}"
97129, ,PE2080,92, 排球初級,  ,1,002 50960,半年,必修,呂宛蓁,2,"[48, 49]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'四': ['3', '4']}"
97209, ,PE2080,P3, 排球初級,  ,1,002 50960,半年,必修,呂宛蓁,2,"[46, 47]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'四': ['1', '2']}"
97130, ,PE2081,72, 排球中級,  ,1,002 50970,半年,必修,胡林煥,2,"[36, 37]",44,"專項運動學群 且 限女生,本校修課人數上限：44人",限修過初級或具備初級能力者。, ,加入,"{'三': ['6', '7']}"
97131, ,PE2081,73, 排球中級,  ,1,002 50970,半年,必修,胡林煥,2,"[38, 39]",44,"專項運動學群 且 限男生,本校修課人數上限：44人",限修過初級或具備初級能力者。, ,加入,"{'三': ['8', '9']}"
97185, ,PE2082,M4, 女排球校隊,  ,1,002 50980,半年,選修,呂宛蓁,2,"[11, 12, 13, 14, 41, 42, 43, 44]",40,本校修課人數上限：40人,限校隊學生。上課地點：(一)綜館多功能；(三)體育館羽球場。, ,加入,"{'一': ['A', 'B', 'C', 'D'], '三': ['A', 'B', 'C', 'D']}"
97186, ,PE2083,L6, 男排球校隊,  ,1,002 50990,半年,選修,胡林煥,2,"[11, 12, 13, 14, 41, 42, 43, 44]",40,本校修課人數上限：40人,限校隊學生。, ,加入,"{'一': ['A', 'B', 'C', 'D'], '三': ['A', 'B', 'C', 'D']}"
97132, ,PE2084,77, 籃球初級,  ,1,002 51010,半年,必修,曾郁嫻,2,"[33, 34]",44,"專項運動學群,本校修課人數上限：44人", , ,加入,"{'三': ['3', '4']}"
97133, ,PE2084,78, 籃球初級,  ,1,002 51010,半年,必修,曾郁嫻,2,"[46, 47]",44,"專項運動學群,本校修課人數上限：44人", , ,加入,"{'四': ['1', '2']}"
97134, ,PE2084,79, 籃球初級,  ,1,002 51010,半年,必修,曾郁嫻,2,"[48, 49]",44,"專項運動學群 且 限女生,本校修課人數上限：44人", , ,加入,"{'四': ['3', '4']}"
97135, ,PE2085,75, 籃球中級,  ,1,002 51020,半年,必修,曾郁嫻,2,"[18, 19]",44,"專項運動學群,本校修課人數上限：44人",限修過初級或具備初級能力者。, ,加入,"{'二': ['3', '4']}"
97136, ,PE2085,D9, 籃球中級,  ,1,002 51020,半年,必修,逄廣華,2,"[33, 34]",44,"專項運動學群,本校修課人數上限：44人", ,  ,加入,"{'三': ['3', '4']}"
97187, ,PE2086,L9, 女籃球校隊,  ,1,002 51030,半年,選修,曾郁嫻,2,"[25, 26, 27, 58, 59, 76, 77, 78, 79]",40,"限女生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'二': ['10', 'A', 'B'], '四': ['C', 'D'], '六': ['1', '2', '3', '4']}"
97188, ,PE2087,M6, 男籃球校隊,  ,1,002 51040,半年,選修,林聯喜,2,"[28, 29, 56, 57]",40,"限男生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'二': ['C', 'D'], '四': ['A', 'B']}"
97137, ,PE2088,3, 高爾夫初級,  ,1,002 51060,半年,必修,康正男,2,"[16, 17]",48,"專項運動學群,本校修課人數上限：48人", ,  , ,"{'二': ['1', '2']}"
97138, ,PE2088,4, 高爾夫初級,  ,1,002 51060,半年,必修,康正男,2,"[18, 19]",48,"專項運動學群,本校修課人數上限：48人", ,  , ,"{'二': ['3', '4']}"
97139, ,PE2088,43, 高爾夫初級,  ,1,002 51060,半年,必修,簡坤鐘,2,"[8, 9]",48,"專項運動學群,本校修課人數上限：48人", ,  ,加入,"{'一': ['8', '9']}"
97140, ,PE2088,44, 高爾夫初級,  ,1,002 51060,半年,必修,簡坤鐘,2,"[16, 17]",48,"專項運動學群,本校修課人數上限：48人", ,  ,加入,"{'二': ['1', '2']}"
97141, ,PE2088,45, 高爾夫初級,  ,1,002 51060,半年,必修,簡坤鐘,2,"[18, 19]",48,"專項運動學群,本校修課人數上限：48人", ,  ,加入,"{'二': ['3', '4']}"
97189, ,PE2091,M7, 高爾夫校隊,  ,1,002 51090,半年,選修,洪巧菱,2,"[75, 76, 77, 78]",40,本校修課人數上限：40人,限校隊學生。上課地點：景新球場。, ,加入,"{'六': ['0', '1', '2', '3']}"
97210, ,PE2092,P5, 壘球初級,  ,1,002 51120,半年,必修,周德賢,2,"[18, 19]",48,"專項運動學群,本校修課人數上限：48人", , ,加入,"{'二': ['3', '4']}"
97190, ,PE2095,L1, 女壘球校隊,  ,1,002 51150,半年,選修,呂碧琴,2,"[81, 82, 83, 84, 85]",40,"限女生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'六': ['6', '7', '8', '9', '10']}"
97191, ,PE2096,K2, 男壘球校隊,  ,1,002 51160,半年,選修,康正男,2,"[76, 77, 78, 79]",40,"限男生,本校修課人數上限：40人",限校隊學生。上課場地：棒壘球場。,  ,加入,"{'六': ['1', '2', '3', '4']}"
97142, ,PE2097,1, 棒球初級,  ,1,002 51180,半年,必修,康正男,2,"[6, 7]",48,"專項運動學群,本校修課人數上限：48人", , ,加入,"{'一': ['6', '7']}"
97143, ,PE2097,2, 棒球初級,  ,1,002 51180,半年,必修,康正男,2,"[8, 9]",48,"專項運動學群,本校修課人數上限：48人", ,  , ,"{'一': ['8', '9']}"
97192, ,PE2099,K1, 棒球校隊,  ,1,002 51200,半年,選修,康正男,2,"[76, 77, 78, 79]",40,"限男生,本校修課人數上限：40人",限校隊學生。,  ,加入,"{'六': ['1', '2', '3', '4']}"
97193, ,PE2100,L7, 女軟網校隊,  ,1,002 51240,半年,選修,莊泰源,2,"[26, 27, 28, 29, 56, 57, 58, 59, 81, 82, 83, 84]",40,"限女生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'二': ['A', 'B', 'C', 'D'], '四': ['A', 'B', 'C', 'D'], '六': ['6', '7', '8', '9']}"
97194, ,PE2101,L8, 男軟網校隊,  ,1,002 51250,半年,選修,莊泰源,2,"[26, 27, 28, 29, 56, 57, 58, 59, 81, 82, 83, 84]",40,"限男生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'二': ['A', 'B', 'C', 'D'], '四': ['A', 'B', 'C', 'D'], '六': ['6', '7', '8', '9']}"
97144, ,PE2102,10, 網球初級,  ,1,002 51260,半年,必修,陳美莉,2,"[46, 47]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'四': ['1', '2']}"
97145, ,PE2102,33, 網球初級,  ,1,002 51260,半年,必修,連玉輝,2,"[33, 34]",32,"專項運動學群,本校修課人數上限：32人", , ,加入,"{'三': ['3', '4']}"
97146, ,PE2102,A6, 網球初級,  ,1,002 51260,半年,必修,趙曉涵,2,"[36, 37]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'三': ['6', '7']}"
97147, ,PE2102,B1, 網球初級,  ,1,002 51260,半年,必修,趙曉涵,2,"[8, 9]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'一': ['8', '9']}"
97148, ,PE2102,F9, 網球初級,  ,1,002 51260,半年,必修,王澤惠,2,"[51, 52]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'四': ['6', '7']}"
97149, ,PE2102,G1, 網球初級,  ,1,002 51260,半年,必修,王澤惠,2,"[53, 54]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'四': ['8', '9']}"
97150, ,PE2103,32, 網球中級(一),  ,1,002 51270,半年,必修,連玉輝,2,"[18, 19]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'二': ['3', '4']}"
97151, ,PE2103,63, 網球中級(一),  ,1,002 51270,半年,必修,莊泰源,2,"[3, 4]",42,"專項運動學群,本校修課人數上限：42人",限修過初級或具備初級能力者。, ,加入,"{'一': ['3', '4']}"
97152, ,PE2103,65, 網球中級(一),  ,1,002 51270,半年,必修,莊泰源,2,"[33, 34]",42,"專項運動學群,本校修課人數上限：42人",限修過初級或具備初級能力者。, ,加入,"{'三': ['3', '4']}"
97153, ,PE2103,A7, 網球中級(一),  ,1,002 51270,半年,必修,趙曉涵,2,"[38, 39]",42,"專項運動學群,本校修課人數上限：42人",限修過初級或具備初級能力者。, ,加入,"{'三': ['8', '9']}"
97195, ,PE2105,M8, 女網球校隊,  ,1,002 51290,半年,選修,趙曉涵,2,"[42, 43, 44, 71, 72, 73, 74]",40,"限女生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'三': ['B', 'C', 'D'], '五': ['A', 'B', 'C', 'D']}"
97196, ,PE2106,L2, 男網球校隊,  ,1,002 51300,半年,選修,連玉輝,2,"[42, 43, 44, 70, 71, 72, 73, 74]",40,"限男生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'三': ['B', 'C', 'D'], '五': ['10', 'A', 'B', 'C', 'D']}"
97211, ,PE2109,P4, 橄欖球,  ,1,002 51330,半年,必修,莊國禎,2,"[48, 49]",40,"專項運動學群,本校修課人數上限：40人", , ,加入,"{'四': ['3', '4']}"
97197, ,PE2110,N5, 橄欖球校隊,  ,1,002 51340,半年,選修,莊國禎,2,"[81, 82, 83, 84]",40,"限男生,本校修課人數上限：40人",限校隊學生。,  ,加入,"{'六': ['6', '7', '8', '9']}"
97154, ,PE2111,99, 保齡球,  ,1,002 51360,半年,必修,洪巧菱,2,"[21, 22]",40,"專項運動學群,本校修課人數上限：40人",上課地點：三重E7play保齡球館，同學需自行前往及自付每次上課(3局球局與球鞋)100元。, ,加入,"{'二': ['6', '7']}"
97155, ,PE2111,A1, 保齡球,  ,1,002 51360,半年,必修,洪巧菱,2,"[23, 24]",40,"專項運動學群,本校修課人數上限：40人",上課地點：三重E7play保齡球館，同學需自行前往及自付每次上課(3局球局與球鞋)100元。, ,加入,"{'二': ['8', '9']}"
97198, ,PE2118,N4, 擊劍校隊,  ,1,002 51460,半年,選修,許君恆,2,"[41, 42, 43, 44, 71, 72, 73, 74, 77, 78, 79, 80, 81]",40,本校修課人數上限：40人,限校隊學生。, ,加入,"{'三': ['A', 'B', 'C', 'D'], '五': ['A', 'B', 'C', 'D'], '六': ['2', '3', '4', '5', '6']}"
97199, ,PE2119,M1, 劍道校隊,  ,1,002 51470,半年,選修,李文心,2,"[11, 12, 13, 14, 71, 72, 73, 74]",40,本校修課人數上限：40人,限校隊學生。, ,加入,"{'一': ['A', 'B', 'C', 'D'], '五': ['A', 'B', 'C', 'D']}"
97200, ,PE2121,L6, 國術校隊,  ,1,002 51490,半年,選修,游添燈,2,"[56, 57, 58, 82, 83, 84]",40,本校修課人數上限：40人,限校隊學生。上課地點：綜館柔道室及綜館技擊C。,  ,加入,"{'四': ['A', 'B', 'C'], '六': ['7', '8', '9']}"
97201, ,PE2122,M5, 射箭校隊,  ,1,002 51500,半年,選修,陳逸杰,2,"[26, 27, 28, 56, 57, 58]",40,本校修課人數上限：40人,限校隊學生。, ,加入,"{'二': ['A', 'B', 'C'], '四': ['A', 'B', 'C']}"
97212, ,PE2124,P7, 重量訓練,  ,1,002 51520,半年,必修,蔡秀華,2,"[48, 49]",40,"專項運動學群,本校修課人數上限：40人", 請自備乾淨球鞋、毛巾。, ,加入,"{'四': ['3', '4']}"
97156, ,PE2129,62, 軟網初級,  ,1,002 51600,半年,必修,莊泰源,2,"[1, 2]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'一': ['1', '2']}"
97157, ,PE2129,64, 軟網初級,  ,1,002 51600,半年,必修,莊泰源,2,"[31, 32]",42,"專項運動學群,本校修課人數上限：42人", , ,加入,"{'三': ['1', '2']}"
97158, ,PE2138,B9, 跆拳道初級,  ,1,002 51690,半年,必修,吳明翰,2,"[36, 37]",40,"專項運動學群,本校修課人數上限：40人", , ,加入,"{'三': ['6', '7']}"
97159, ,PE2138,C1, 跆拳道初級,  ,1,002 51690,半年,必修,吳明翰,2,"[38, 39]",40,"專項運動學群,本校修課人數上限：40人", , ,加入,"{'三': ['8', '9']}"
97160, ,PE2138,G2, 跆拳道初級,  ,1,002 51690,半年,必修,陳君鳳,2,"[46, 47]",40,"專項運動學群,本校修課人數上限：40人", ,  ,加入,"{'四': ['1', '2']}"
97161, ,PE2138,G3, 跆拳道初級,  ,1,002 51690,半年,必修,陳君鳳,2,"[48, 49]",40,"專項運動學群,本校修課人數上限：40人", ,  ,加入,"{'四': ['3', '4']}"
97162, ,PE2142,55, 室內五人制足球初級,  ,1,002 51730,半年,必修,楊裕隆,2,"[51, 52]",44,"專項運動學群,本校修課人數上限：44人", , ,加入,"{'四': ['6', '7']}"
97163, ,PE2143,56, 室內五人制足球中級,  ,1,002 51740,半年,必修,楊裕隆,2,"[53, 54]",44,"專項運動學群,本校修課人數上限：44人","限修過初級或具備初級能力者。
", ,加入,"{'四': ['8', '9']}"
97164, ,PE5001,14, 壁球初級,  ,1,002 51790,半年,必修,李坤培,2,"[38, 39]",32,"專項運動學群,本校修課人數上限：32人",請自備乾淨球鞋。,  , ,"{'三': ['8', '9']}"
97165, ,PE5001,94, 壁球初級,  ,1,002 51790,半年,必修,林聯喜,2,"[6, 7]",32,"專項運動學群,本校修課人數上限：32人",請自備乾淨球鞋。, ,加入,"{'一': ['6', '7']}"
97166, ,PE5001,95, 壁球初級,  ,1,002 51790,半年,必修,林聯喜,2,"[21, 22]",32,"專項運動學群,本校修課人數上限：32人",請自備乾淨球鞋。, ,加入,"{'二': ['6', '7']}"
97167, ,PE5001,98, 壁球初級,  ,1,002 51790,半年,必修,林聯喜,2,"[53, 54]",32,"專項運動學群,本校修課人數上限：32人",請自備乾淨球鞋。, ,加入,"{'四': ['8', '9']}"
97202, ,PE5008,N6, 男子跆拳校隊,  ,1,002 51840,半年,選修,吳明翰,2,"[26, 27, 28, 29, 71, 72, 73, 74]",40,"限男生,本校修課人數上限：40人",限校隊學生。上課地點：綜館柔道室。, ,加入,"{'二': ['A', 'B', 'C', 'D'], '五': ['A', 'B', 'C', 'D']}"
97203, ,PE5009,K3, 女子跆拳校隊,  ,1,002 51850,半年,選修,陳美莉,2,"[26, 27, 28, 29, 71, 72, 73, 74]",40,"限女生,本校修課人數上限：40人",限校隊學生。,  ,加入,"{'二': ['A', 'B', 'C', 'D'], '五': ['A', 'B', 'C', 'D']}"
97204, ,PE5010,K5, 男子柔道校隊,  ,1,002 51860,半年,選修,黃國恩,2,"[11, 12, 13, 14, 41, 42, 43, 44]",40,"限男生,本校修課人數上限：40人",限校隊學生。, ,加入,"{'一': ['A', 'B', 'C', 'D'], '三': ['A', 'B', 'C', 'D']}"
97205, ,PE5011,N2, 女子柔道校隊,  ,1,002 51870,半年,選修,黃國恩,2,"[11, 12, 13, 14, 41, 42, 43, 44]",40,"限女生,本校修課人數上限：40人",限校隊學生。上課地點：綜館柔道室。, ,加入,"{'一': ['A', 'B', 'C', 'D'], '三': ['A', 'B', 'C', 'D']}"
97168, ,PE7002,18, 氣功(選修體育),  ,1,002 70520,半年,選修,黃欽永,2,"[18, 19]",50,"選修體育,本校修課人數上限：50人",請自備乾淨球鞋。, ,加入,"{'二': ['3', '4']}"
